,id,Date,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month_end_day,Province
213430,213525,2016-02-08,"apt6 block 3 woodford meadows apa, ballyconnell, co cavan",,Cavan,62500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-02-29,Ulster
213432,213426,2016-02-08,"18 parnell st, carrickmacross, monaghan",,Monaghan,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-02-29,Ulster
213451,213395,2016-02-08,"1 marian villas, donegal town, donegal",,Donegal,105000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-02-29,Ulster
213501,213544,2016-02-08,"nairn, portnoo, county donegal",,Donegal,225000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-02-29,Ulster
213507,213531,2016-02-08,"fintra, killybegs, donegal",,Donegal,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-02-29,Ulster
213558,213671,2016-03-08,"garvolt, glangevlin, co cavan",,Cavan,20000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-03-31,Ulster
213559,213658,2016-03-08,"apt. 1 the fishermans inn, culkeeny, malin",,Donegal,20000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-03-31,Ulster
213581,213680,2016-03-08,"no 5 drumelis, cavan, co cavan",,Cavan,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-03-31,Ulster
213590,213574,2016-03-08,"13 maple dr, drumgola woods, cavan",,Cavan,98000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-03-31,Ulster
213597,213630,2016-03-08,"46 woodthorpe, ballyhaskey, newtowncunningham",,Donegal,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-03-31,Ulster
213612,213667,2016-03-08,"carrick, manorcunningham, co donegal",,Donegal,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-03-31,Ulster
213613,213679,2016-03-08,"mully, glen road, glenties",,Donegal,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-03-31,Ulster
213625,213675,2016-03-08,"killyconnan, carrickaboy, cavan",,Cavan,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-03-31,Ulster
213695,213815,2016-04-08,"cavan road, ballinagh, co cavan",,Cavan,33000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-04-30,Ulster
213702,213714,2016-04-08,"17 maple court bailieborough, bailieborough, cavan",,Cavan,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-04-30,Ulster
213713,213764,2016-04-08,"5 clachan ghail, malinmore, donegal",,Donegal,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-04-30,Ulster
213715,213761,2016-04-08,"46 st marcartons villas, carrickmacross, co monaghan",,Monaghan,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-04-30,Ulster
213855,214045,2016-05-08,"drumgoa, killeshandra, cavan",,Cavan,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-05-31,Ulster
213858,214034,2016-05-08,"butchers cottage, mulnamaninha, glenties",,Donegal,64936.0,No,No,Second-Hand Dwelling house /Apartment,,2016-05-31,Ulster
213873,213953,2016-05-08,"40 saimer dr, ballyshannon, donegal",,Donegal,76000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-05-31,Ulster
213875,214067,2016-05-08,"rivendell, leitrim, bailieborough",,Cavan,80000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-05-31,Ulster
213882,214031,2016-05-08,"ballyloskey road, carndonagh, co donegal",,Donegal,94300.0,No,No,Second-Hand Dwelling house /Apartment,,2016-05-31,Ulster
213980,214040,2016-05-08,"cormoy, carrickmacross, county monaghan",,Monaghan,236000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-05-31,Ulster
214076,214200,2016-08-08,"no 2 ballindrait, lifford, co donegal",,Donegal,25000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
214079,214203,2016-08-08,"portanure, loch gowna, cavan",,Cavan,32000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
214091,214086,2016-08-08,"13 springfield, cavan",,Cavan,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
214095,214136,2016-08-08,"4 drummany fort, kilnaglare upper, butlersbridge cavan",,Cavan,91000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
214100,214139,2016-08-08,"42 lawnsdale, baleybofey, donegal",,Donegal,112000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
214102,214153,2016-08-08,"6 abhainn dubh, mullagh, co cavan",,Cavan,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
214106,214190,2016-08-08,"drumakeenan, redhills, cavan",,Cavan,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
214253,214240,2016-09-08,"2 amberwood court, ballyconnell, cavan",,Cavan,110500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-09-30,Ulster
214274,214349,2016-09-08,"cashelcarn, kilcar, donegal",,Donegal,154000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-09-30,Ulster
214293,214358,2016-09-08,"kilnagarbet, stradone, cavan",,Cavan,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-09-30,Ulster
214371,214454,2016-10-08,"36 railway lough, belturbet, co. cavan",,Cavan,11562.5,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214378,214516,2016-10-08,"apt 9, westend, granard rd",,Cavan,35000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214386,214428,2016-10-08,"27 marine court apts, central lane, bundoran",,Donegal,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214387,214432,2016-10-08,"29 railway lough apt, belturbet, co cavan",,Cavan,46250.0,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214396,214446,2016-10-08,"32 manor view park, letterkenny, donegal",,Donegal,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214400,214407,2016-10-08,"2 doone court, ballyconnell, cavan",,Cavan,72000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214411,214442,2016-10-08,"30 admiran park, stranorlar, co donegal",,Donegal,89000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214415,214481,2016-10-08,"7 carrig beag, cootehill, cavan",,Cavan,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214421,214554,2016-10-08,"the point, bradley, ballintra",,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-10-31,Ulster
214602,214670,2016-11-08,"9 maple ave, the gallops, latt",,Cavan,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-11-30,Ulster
214629,214699,2016-11-08,"dromore, inniskeen, monaghan",,Monaghan,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-11-30,Ulster
214658,214691,2016-11-08,"callenberg, inniskeen, monaghan",,Monaghan,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-11-30,Ulster
214700,214718,2016-11-08,"no. 4 urcher, virginia rd, bailieborough",,Cavan,325000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-11-30,Ulster
214728,214820,2016-12-08,"3 william street, raphoe, lifford",,Donegal,13333.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214734,214850,2016-12-08,"45 westside apartments, letterkenny, co donegal",,Donegal,30500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214738,214754,2016-12-08,"13 marine court, atlantic way, bundoran",,Donegal,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214739,214885,2016-12-08,"7 the cottages, drumany, letterkenny",,Donegal,47000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214740,214942,2016-12-08,"drumbeigh, mount charles, donegal",,Donegal,51000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214743,214911,2016-12-08,"apartment 1 centra, main street, ballyjamesduff",,Cavan,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214771,214872,2016-12-08,"61 drum carraig, cavan, cavan",,Cavan,101000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214773,214770,2016-12-08,"16 coylin court, ramelton, donegal",,Donegal,105000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214786,214882,2016-12-08,"7 orchard park, donegal",,Donegal,123000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214795,214784,2016-12-08,"2 brookside, farnham rd, cavan",,Cavan,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214799,214966,2016-12-08,"st helens, ballina road, creighan",,Cavan,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214820,214945,2016-12-08,"erne hill, belturbet, cavan",,Cavan,167500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214839,214943,2016-12-08,"drumintin, dartry, rockcorry",,Monaghan,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-12-31,Ulster
214973,214974,2016-08-14,"no 1 elm court, thomas street, bailieborough",,Cavan,83000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215011,214981,2016-08-15,"11 beechmount, kilconny, belturbet",,Cavan,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215034,215069,2016-08-15,"73 alderwood, carrickmacross, monaghan",,Monaghan,176000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215070,215109,2016-08-15,"white house, keadue lane, cavan",,Cavan,270000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215109,215237,2016-08-16,"gola, bailieborough, county cavan",,Cavan,21500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215110,215210,2016-08-16,"apartment 1 market square, castleblaney, county monaghan",,Monaghan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215111,215211,2016-08-16,"apartment 2 market square, castleblayney, county monaghan",,Monaghan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215135,215120,2016-08-16,"12 railway view, belturbet, cavan",,Cavan,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215136,215258,2016-08-16,"the haw, lifford, co donegal",,Donegal,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215151,215240,2016-08-16,"hillhead, shroove, greencastle",,Donegal,129621.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215266,215409,2016-08-17,"rossnakill, fanad, donegal",,Donegal,38000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215273,215382,2016-08-17,"drumhill, shercock, cavan",,Cavan,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215276,215318,2016-08-17,"31 an bonnan bui way, blacklion, cavan",,Cavan,52500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215303,215287,2016-08-17,"1a the warren, culdaff, lifford",,Donegal,102000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215426,215581,2016-08-18,"magheracloy, st johnston, county donegal",,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215432,215566,2016-08-18,"drumacarrow, bailieboro, co cavan",,Cavan,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215436,215520,2016-08-18,"62 chestnut grove, glevcar, letterkenny",,Donegal,74000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215437,215507,2016-08-18,"50 flaxfields, convoy, county donegal",,Donegal,76000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215471,215567,2016-08-18,"drumouna, drung, cavan",,Cavan,149000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215485,215453,2016-08-18,"20 carolina park, letterkenny, donegal",,Donegal,161000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215601,215688,2016-08-19,"28 atlantic way, donegal",,Donegal,36000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215607,215848,2016-08-19,"no1 liseggerton tce, church hill, clones",,Monaghan,58000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215618,215715,2016-08-19,"37 ardeskin heights, donegal",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215696,215615,2016-08-19,"11 alderwood, carrickmacross, monaghan",,Monaghan,164000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215721,215809,2016-08-19,"ard na greine, killinaere, termon",,Cavan,195000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215733,215831,2016-08-19,"higginstown, ballyshannon, donegal",,Donegal,210000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215758,215653,2016-08-19,"2 carricknagore, bruckless, donegal",,Donegal,237500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215789,215825,2016-08-19,"cuilcagh, virginia, cavan",,Cavan,273000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215882,215970,2016-08-22,"8 carn gardens, newtownbutler rd, clones",,Monaghan,32500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215911,215969,2016-08-22,"77 foxhills, letterkenny, donegal",,Donegal,109000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
215913,215945,2016-08-22,"44 ashlea grove, killea, donegal",,Donegal,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216030,216095,2016-08-23,"4 drumullen, farnham, cavan p o",,Cavan,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216035,216060,2016-08-23,"2 marine view, bundoran, co donegal",,Donegal,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216036,216064,2016-08-23,"21 st patricks terrace, swellan, cavan",,Cavan,46000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216055,216062,2016-08-23,"20 crana view, buncrana, county donegal",,Donegal,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216059,216101,2016-08-23,"45 wylies hill, ballybay, monaghan",,Monaghan,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216063,216151,2016-08-23,"creatland st johnston, lifford, donegal",,Donegal,106000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216068,216118,2016-08-23,"67 ashfield, letterkenny, donegal",,Donegal,113500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216077,216155,2016-08-23,"faymore, creeslough, donegal",,Donegal,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216089,216127,2016-08-23,"8 the elms, swellan, cavan",,Cavan,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216113,216049,2016-08-23,"17 ashbrooke way, moynehall, cavan",,Cavan,225000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216215,216325,2016-08-24,"naomh joseph curragha feaghan, bruckless, donegal",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216342,216402,2016-08-25,"28 old cross sq, monaghan, monaghan",,Monaghan,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216344,216422,2016-08-25,"40 atlantic point, bundoran, co donegal",,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216362,216383,2016-08-25,"2 market house lane, emyvale, monaghan",,Monaghan,87500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216370,216503,2016-08-25,"corcuilloge, carrickmacross, monaghan",,Monaghan,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216391,216400,2016-08-25,"25 rosebank court, moville, donegal",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216412,216514,2016-08-25,"kilpheak, newmills, letterkenny",,Donegal,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216429,216459,2016-08-25,"79 drumbear wood, cootehill rd, monaghan",,Monaghan,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216535,216666,2016-08-26,"3 crawford square, back lane, moville",,Donegal,37000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216537,216751,2016-08-26,"7 marine court, bundoran, donegal",,Donegal,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216538,216875,2016-08-26,"tullyinchin, tullyco, cootehill",,Cavan,42500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216539,216763,2016-08-26,"8 west end terrace, buncrana, co donegal",,Donegal,42500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216549,216834,2016-08-26,"glencar, letterkenny, co donegal",,Donegal,52000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216560,216738,2016-08-26,"6 college st, cavan",,Cavan,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216574,216544,2016-08-26,"1 tulnaree, carndonagh, donegal",,Donegal,71000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216579,216829,2016-08-26,"drumalt, arva, cavan",,Cavan,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216632,216866,2016-08-26,"seamar, park road, monaghan",,Monaghan,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216673,216805,2016-08-26,"beach halt, lisfannon, fahan",,Donegal,155000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216765,216879,2016-08-26,"urney house, drumlion, ballinagh",,Cavan,282500.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216912,216968,2016-08-29,"60 riverside, coolshannagh, monaghan",,Monaghan,84000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216920,216938,2016-08-29,"3 glenview garrymore, ballinagh, cavan",,Cavan,94000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216927,217027,2016-08-29,"termon, virginia, county cavan",,Cavan,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216933,217011,2016-08-29,"derryallaghan, knockatallon, scotstown",,Monaghan,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216934,216936,2016-08-29,"3 convent view, carrickmacross, monaghan",,Monaghan,132000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
216956,216944,2016-08-29,"33 high st, monaghan",,Monaghan,176000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217041,217167,2016-08-30,"ballygorman, malin head, co. donegal",,Donegal,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217047,217189,2016-08-30,"main street, laghey, co donegal",,Donegal,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217058,217142,2016-08-30,"7 clachan ghail, malinmore, donegal",,Donegal,99000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217061,217184,2016-08-30,"knockvilla, station rd, cootehill",,Cavan,105000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217214,217381,2016-08-31,"apt 3 riverside, gransha road, buncrana",,Donegal,44000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217228,217287,2016-08-31,"30 glencar park, letterkenny, donegal",,Donegal,73000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217242,217425,2016-08-31,"lisboduff, bunnoe, cootehill",,Cavan,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217254,217411,2016-08-31,"corraweelis, bailieboro, cavan",,Cavan,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217284,217415,2016-08-31,"drumnavannagh, cavan, cavan",,Cavan,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217287,217342,2016-08-31,"62 meadowhill, letterkenny, donegal",,Donegal,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217304,217323,2016-08-31,"47 the birches, drumgola woods, cavan",,Cavan,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-08-31,Ulster
217452,217449,2016-01-09,"1 johnston court, church street, cavan",,Cavan,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2016-01-31,Ulster
